origin_airport,dest_airport,origin_city,dest_city,year,month,n_passengers,n_flights,n_seats
BNE,PPP,Brisbane,Proserpine,2017,5,17879,137,24288
BNE,PPP,Brisbane,Proserpine,2017,6,19154,142,25170
BNE,PPP,Brisbane,Proserpine,2017,7,24652,170,30076
BNE,PPP,Brisbane,Proserpine,2017,8,23525,158,28068
BNE,PPP,Brisbane,Proserpine,2017,9,25819,168,29704
BNE,PPP,Brisbane,Proserpine,2017,10,26072,168,29920
BNE,PPP,Brisbane,Proserpine,2017,11,23604,161,28564
BNE,PPP,Brisbane,Proserpine,2017,12,26654,181,31988
BNE,PPP,Brisbane,Proserpine,2018,1,26521,190,33656
BNE,PPP,Brisbane,Proserpine,2018,2,21342,142,25354
BNE,PPP,Brisbane,Proserpine,2018,3,20061,130,23100
BNE,PPP,Brisbane,Proserpine,2018,4,20013,134,23784
BNE,PPP,Brisbane,Proserpine,2018,5,18002,114,20160
BNE,PPP,Brisbane,Proserpine,2018,6,16912,114,20292
BNE,PPP,Brisbane,Proserpine,2018,7,21769,142,25234
BNE,PPP,Brisbane,Proserpine,2018,8,20018,124,22176
BNE,PPP,Brisbane,Proserpine,2018,9,20442,140,24960
BNE,PPP,Brisbane,Proserpine,2018,10,22966,164,29034
BNE,PPP,Brisbane,Proserpine,2018,11,20454,150,26444
BNE,PPP,Brisbane,Proserpine,2018,12,22043,172,30240
BNE,PPP,Brisbane,Proserpine,2019,1,22202,172,30684
BNE,PPP,Brisbane,Proserpine,2019,2,17398,128,22648
BNE,PPP,Brisbane,Proserpine,2019,3,18772,142,25320
BNE,PPP,Brisbane,Proserpine,2019,4,23145,169,30138
BNE,PPP,Brisbane,Proserpine,2019,5,18684,138,24252
BNE,PPP,Brisbane,Proserpine,2019,6,16814,122,21760
BNE,PPP,Brisbane,Proserpine,2019,7,22906,158,28170
BNE,PPP,Brisbane,Proserpine,2019,8,22714,144,25752
BNE,PPP,Brisbane,Proserpine,2019,9,23677,152,27240
BNE,PPP,Brisbane,Proserpine,2019,10,24769,154,27528
BNE,PPP,Brisbane,Proserpine,2019,11,22168,144,25500
BNE,PPP,Brisbane,Proserpine,2019,12,23857,166,29484
BNE,PPP,Brisbane,Proserpine,2020,1,25664,174,30974
BNE,PPP,Brisbane,Proserpine,2020,2,17471,123,22002
BNE,PPP,Brisbane,Proserpine,2020,3,13687,118,21036
BNE,PPP,Brisbane,Proserpine,2020,4,0,0,0
BNE,PPP,Brisbane,Proserpine,2020,5,0,0,0
BNE,PPP,Brisbane,Proserpine,2020,6,2358,24,3444
BNE,PPP,Brisbane,Proserpine,2020,7,14052,126,19816
BNE,PPP,Brisbane,Proserpine,2020,8,12850,117,18936
BNE,PPP,Brisbane,Proserpine,2020,9,16828,138,22938
BNE,PPP,Brisbane,Proserpine,2020,10,20829,162,26804
BNE,PPP,Brisbane,Proserpine,2020,11,19743,146,23856
BNE,PPP,Brisbane,Proserpine,2020,12,21740,167,27932
BNE,PPP,Brisbane,Proserpine,2021,1,17698,146,25676
BNE,PPP,Brisbane,Proserpine,2021,2,15342,112,20176
BNE,PPP,Brisbane,Proserpine,2021,3,19749,144,25932
BNE,PPP,Brisbane,Proserpine,2021,4,21869,165,28234
BNE,PPP,Brisbane,Proserpine,2021,5,20329,120,21522
BNE,PPP,Brisbane,Proserpine,2021,6,18470,124,22148
BNE,PPP,Brisbane,Proserpine,2021,7,17168,145,26070
BNE,PPP,Brisbane,Proserpine,2021,8,11651,120,21324
BNE,PPP,Brisbane,Proserpine,2021,9,22758,188,30503
BNE,PPP,Brisbane,Proserpine,2021,10,25804,254,37552
BNE,PPP,Brisbane,Proserpine,2021,11,26066,259,36870
BNE,PPP,Brisbane,Proserpine,2021,12,27287,268,39628
BNE,PPP,Brisbane,Proserpine,2022,1,23836,247,37736
BNE,PPP,Brisbane,Proserpine,2022,2,17121,145,21646
BNE,PPP,Brisbane,Proserpine,2022,3,21758,174,26938
BNE,PPP,Brisbane,Proserpine,2022,4,31238,247,40731
BNE,PPP,Brisbane,Proserpine,2022,5,25491,182,29724
BNE,PPP,Brisbane,Proserpine,2022,6,24797,178,29020
BNE,PPP,Brisbane,Proserpine,2022,7,24873,187,29626
BNE,PPP,Brisbane,Proserpine,2022,8,24639,174,27999
BNE,PPP,Brisbane,Proserpine,2022,9,26171,188,30403
BNE,PPP,Brisbane,Proserpine,2022,10,27102,196,31704
BNE,PPP,Brisbane,Proserpine,2022,11,22426,177,26950
BNE,PPP,Brisbane,Proserpine,2022,12,24001,216,32450
BNE,PPP,Brisbane,Proserpine,2023,1,22896,196,29522
BNE,PPP,Brisbane,Proserpine,2023,2,18110,152,22696
BNE,PPP,Brisbane,Proserpine,2023,3,21569,186,27686
BNE,PPP,Brisbane,Proserpine,2023,4,25697,242,34638
BNE,PPP,Brisbane,Proserpine,2023,5,20938,187,26116
BNE,PPP,Brisbane,Proserpine,2023,6,21704,177,25408
BNE,PPP,Brisbane,Proserpine,2023,7,24628,204,29032
BNE,PPP,Brisbane,Proserpine,2023,8,22272,185,25132
BNE,PPP,Brisbane,Proserpine,2023,9,23306,182,25216
BNE,PPP,Brisbane,Proserpine,2023,10,24814,194,28389
BNE,PPP,Brisbane,Proserpine,2023,11,21829,161,24478
BNE,PPP,Brisbane,Proserpine,2023,12,26962,227,36168
BNE,PPP,Brisbane,Proserpine,2024,1,23219,226,35860
BNE,PPP,Brisbane,Proserpine,2024,2,18435,142,21016
BNE,PPP,Brisbane,Proserpine,2024,3,20580,168,25136
BNE,PPP,Brisbane,Proserpine,2024,4,23186,172,27700
BNE,PPP,Brisbane,Proserpine,2024,5,20292,140,22310
BNE,PPP,Brisbane,Proserpine,2024,6,21312,150,24046
BNE,PPP,Brisbane,Proserpine,2024,7,25010,166,26846
BNE,PPP,Brisbane,Proserpine,2024,8,24069,160,25828
BNE,PPP,Brisbane,Proserpine,2024,9,25419,168,27022
BNE,PPP,Brisbane,Proserpine,2024,10,26293,172,28080
BNE,PPP,Brisbane,Proserpine,2024,11,23064,158,25592
BNE,PPP,Brisbane,Proserpine,2024,12,27035,192,31694
BNE,PPP,Brisbane,Proserpine,2025,1,28331,190,31470
BNE,PPP,Brisbane,Proserpine,2025,2,18954,141,22872
BNE,PPP,Brisbane,Proserpine,2025,3,19194,140,22442
BNE,PPP,Brisbane,Proserpine,2025,4,24016,166,27121
BNE,PPP,Brisbane,Proserpine,2025,5,23200,168,27112
BNE,PPP,Brisbane,Proserpine,2025,6,23469,162,26552
BNE,PPP,Brisbane,Proserpine,2025,7,26211,172,28260
BNE,PPP,Brisbane,Proserpine,2025,8,25683,168,27467
BNE,PPP,Brisbane,Proserpine,2025,9,25568,166,27317
BNE,ROK,Brisbane,Rockhampton,2016,1,38999,689,54498
BNE,ROK,Brisbane,Rockhampton,2016,2,40954,768,60980
BNE,ROK,Brisbane,Rockhampton,2016,3,47112,811,65256
BNE,ROK,Brisbane,Rockhampton,2016,4,46598,769,66025
BNE,ROK,Brisbane,Rockhampton,2016,5,48544,808,69595
BNE,ROK,Brisbane,Rockhampton,2016,6,47834,801,66018
BNE,ROK,Brisbane,Rockhampton,2016,7,48587,806,64509
BNE,ROK,Brisbane,Rockhampton,2016,8,48999,793,66059
BNE,ROK,Brisbane,Rockhampton,2016,9,50568,789,70566
BNE,ROK,Brisbane,Rockhampton,2016,10,49462,778,65394
BNE,ROK,Brisbane,Rockhampton,2016,11,47650,762,60362
BNE,ROK,Brisbane,Rockhampton,2016,12,48472,777,63255
BNE,ROK,Brisbane,Rockhampton,2017,1,39486,660,51996
BNE,ROK,Brisbane,Rockhampton,2017,2,39862,704,55983
BNE,ROK,Brisbane,Rockhampton,2017,3,46967,739,60740
BNE,ROK,Brisbane,Rockhampton,2017,4,28349,425,33455
BNE,ROK,Brisbane,Rockhampton,2017,5,46209,689,54884
BNE,ROK,Brisbane,Rockhampton,2017,6,45667,677,52441
BNE,ROK,Brisbane,Rockhampton,2017,7,49778,694,55771
BNE,ROK,Brisbane,Rockhampton,2017,8,47010,705,55802
BNE,ROK,Brisbane,Rockhampton,2017,9,46505,671,53451
BNE,ROK,Brisbane,Rockhampton,2017,10,47656,687,54351
BNE,ROK,Brisbane,Rockhampton,2017,11,43016,670,53118
BNE,ROK,Brisbane,Rockhampton,2017,12,41553,627,52343
BNE,ROK,Brisbane,Rockhampton,2018,1,37415,612,51284
BNE,ROK,Brisbane,Rockhampton,2018,2,35570,566,46920
BNE,ROK,Brisbane,Rockhampton,2018,3,43635,638,53130
BNE,ROK,Brisbane,Rockhampton,2018,4,40063,638,52159
BNE,ROK,Brisbane,Rockhampton,2018,5,47238,720,60692
BNE,ROK,Brisbane,Rockhampton,2018,6,42910,641,52422
BNE,ROK,Brisbane,Rockhampton,2018,7,44554,671,56052
BNE,ROK,Brisbane,Rockhampton,2018,8,46975,683,56602
BNE,ROK,Brisbane,Rockhampton,2018,9,43601,669,52949
BNE,ROK,Brisbane,Rockhampton,2018,10,46180,734,56182
BNE,ROK,Brisbane,Rockhampton,2018,11,43277,694,56084
BNE,ROK,Brisbane,Rockhampton,2018,12,42310,647,55384
BNE,ROK,Brisbane,Rockhampton,2019,1,39162,656,54676
BNE,ROK,Brisbane,Rockhampton,2019,2,38288,620,50938
BNE,ROK,Brisbane,Rockhampton,2019,3,43894,677,57484
BNE,ROK,Brisbane,Rockhampton,2019,4,43129,652,54425
BNE,ROK,Brisbane,Rockhampton,2019,5,46092,695,58661
BNE,ROK,Brisbane,Rockhampton,2019,6,43278,657,55035
BNE,ROK,Brisbane,Rockhampton,2019,7,50811,697,58808
BNE,ROK,Brisbane,Rockhampton,2019,8,47484,669,56861
BNE,ROK,Brisbane,Rockhampton,2019,9,47253,655,55109
BNE,ROK,Brisbane,Rockhampton,2019,10,49600,696,58305
BNE,ROK,Brisbane,Rockhampton,2019,11,45748,649,55841
BNE,ROK,Brisbane,Rockhampton,2019,12,44718,632,54246
BNE,ROK,Brisbane,Rockhampton,2020,1,40866,648,55742
BNE,ROK,Brisbane,Rockhampton,2020,2,38975,622,55011
BNE,ROK,Brisbane,Rockhampton,2020,3,29590,557,51174
BNE,ROK,Brisbane,Rockhampton,2020,4,2182,128,9582
BNE,ROK,Brisbane,Rockhampton,2020,5,3472,85,6574
BNE,ROK,Brisbane,Rockhampton,2020,6,8060,149,13332
BNE,ROK,Brisbane,Rockhampton,2020,7,15904,263,23060
BNE,ROK,Brisbane,Rockhampton,2020,8,16892,326,29714
BNE,ROK,Brisbane,Rockhampton,2020,9,19470,350,35192
BNE,ROK,Brisbane,Rockhampton,2020,10,23715,385,37940
BNE,ROK,Brisbane,Rockhampton,2020,11,25707,422,40360
BNE,ROK,Brisbane,Rockhampton,2020,12,30553,476,48854
BNE,ROK,Brisbane,Rockhampton,2021,1,22404,427,43206
BNE,ROK,Brisbane,Rockhampton,2021,2,26464,388,38968
BNE,ROK,Brisbane,Rockhampton,2021,3,34119,494,51217
BNE,ROK,Brisbane,Rockhampton,2021,4,33635,492,46429
BNE,ROK,Brisbane,Rockhampton,2021,5,40095,517,55837
BNE,ROK,Brisbane,Rockhampton,2021,6,36093,540,56214
BNE,ROK,Brisbane,Rockhampton,2021,7,28712,549,55238
BNE,ROK,Brisbane,Rockhampton,2021,8,16854,334,29940
BNE,ROK,Brisbane,Rockhampton,2021,9,28551,406,40364
BNE,ROK,Brisbane,Rockhampton,2021,10,29465,475,49869
BNE,ROK,Brisbane,Rockhampton,2021,11,31128,526,55509
BNE,ROK,Brisbane,Rockhampton,2021,12,33851,549,62388
BNE,ROK,Brisbane,Rockhampton,2022,1,23190,432,46432
BNE,ROK,Brisbane,Rockhampton,2022,2,24977,369,36614
BNE,ROK,Brisbane,Rockhampton,2022,3,34702,476,47414
BNE,ROK,Brisbane,Rockhampton,2022,4,38469,449,46597
BNE,ROK,Brisbane,Rockhampton,2022,5,40876,536,55016
BNE,ROK,Brisbane,Rockhampton,2022,6,41363,563,50990
BNE,ROK,Brisbane,Rockhampton,2022,7,41553,550,48992
BNE,ROK,Brisbane,Rockhampton,2022,8,41479,531,48258
BNE,ROK,Brisbane,Rockhampton,2022,9,37770,470,42370
BNE,ROK,Brisbane,Rockhampton,2022,10,38904,508,45542
BNE,ROK,Brisbane,Rockhampton,2022,11,41166,598,55596
BNE,ROK,Brisbane,Rockhampton,2022,12,38625,622,55088
BNE,ROK,Brisbane,Rockhampton,2023,1,35191,627,55905
BNE,ROK,Brisbane,Rockhampton,2023,2,36586,571,51477
BNE,ROK,Brisbane,Rockhampton,2023,3,44366,657,58253
BNE,ROK,Brisbane,Rockhampton,2023,4,38823,610,53769
BNE,ROK,Brisbane,Rockhampton,2023,5,43499,684,60601
BNE,ROK,Brisbane,Rockhampton,2023,6,43070,655,57511
BNE,ROK,Brisbane,Rockhampton,2023,7,44769,655,56258
BNE,ROK,Brisbane,Rockhampton,2023,8,46662,684,57166
BNE,ROK,Brisbane,Rockhampton,2023,9,45516,650,54470
BNE,ROK,Brisbane,Rockhampton,2023,10,45777,679,56014
BNE,ROK,Brisbane,Rockhampton,2023,11,45232,685,57553
BNE,ROK,Brisbane,Rockhampton,2023,12,40044,616,50081
BNE,ROK,Brisbane,Rockhampton,2024,1,35887,578,49793
BNE,ROK,Brisbane,Rockhampton,2024,2,41234,645,55555
BNE,ROK,Brisbane,Rockhampton,2024,3,44073,652,56524
BNE,ROK,Brisbane,Rockhampton,2024,4,45564,683,61216
BNE,ROK,Brisbane,Rockhampton,2024,5,53772,755,70074
BNE,ROK,Brisbane,Rockhampton,2024,6,48696,668,61810
BNE,ROK,Brisbane,Rockhampton,2024,7,51940,734,68112
BNE,ROK,Brisbane,Rockhampton,2024,8,52057,713,65840
BNE,ROK,Brisbane,Rockhampton,2024,9,54295,693,64501
BNE,ROK,Brisbane,Rockhampton,2024,10,56026,710,66560
BNE,ROK,Brisbane,Rockhampton,2024,11,52830,665,61336
BNE,ROK,Brisbane,Rockhampton,2024,12,48634,641,58070
BNE,ROK,Brisbane,Rockhampton,2025,1,43795,587,51830
BNE,ROK,Brisbane,Rockhampton,2025,2,44579,626,57040
BNE,ROK,Brisbane,Rockhampton,2025,3,45475,635,59098
BNE,ROK,Brisbane,Rockhampton,2025,4,49354,613,59098
BNE,ROK,Brisbane,Rockhampton,2025,5,53869,694,68344
BNE,ROK,Brisbane,Rockhampton,2025,6,51639,665,62888
BNE,ROK,Brisbane,Rockhampton,2025,7,55695,689,64938
BNE,ROK,Brisbane,Rockhampton,2025,8,52762,677,63643
BNE,ROK,Brisbane,Rockhampton,2025,9,53111,667,62550
BNE,SYD,Brisbane,Sydney,2016,1,361990,2859,464650
BNE,SYD,Brisbane,Sydney,2016,2,351922,2782,442892
BNE,SYD,Brisbane,Sydney,2016,3,390934,3039,489774
BNE,SYD,Brisbane,Sydney,2016,4,385867,2892,466414
BNE,SYD,Brisbane,Sydney,2016,5,374209,2888,457081
BNE,SYD,Brisbane,Sydney,2016,6,371664,2785,445481
BNE,SYD,Brisbane,Sydney,2016,7,420104,3056,497162
BNE,SYD,Brisbane,Sydney,2016,8,391157,3040,487754
BNE,SYD,Brisbane,Sydney,2016,9,403375,3047,493410
BNE,SYD,Brisbane,Sydney,2016,10,403993,2986,486077
BNE,SYD,Brisbane,Sydney,2016,11,396198,2992,484034
BNE,SYD,Brisbane,Sydney,2016,12,406716,3030,491267
BNE,SYD,Brisbane,Sydney,2017,1,372217,2936,478563
BNE,SYD,Brisbane,Sydney,2017,2,349746,2759,443708
BNE,SYD,Brisbane,Sydney,2017,3,399571,3014,486502
BNE,SYD,Brisbane,Sydney,2017,4,384014,2883,468732
BNE,SYD,Brisbane,Sydney,2017,5,386260,2939,474311
BNE,SYD,Brisbane,Sydney,2017,6,382389,2826,458849
BNE,SYD,Brisbane,Sydney,2017,7,424563,3053,496421
BNE,SYD,Brisbane,Sydney,2017,8,398640,3031,492383
BNE,SYD,Brisbane,Sydney,2017,9,403898,2965,479807
BNE,SYD,Brisbane,Sydney,2017,10,419015,3042,496674
BNE,SYD,Brisbane,Sydney,2017,11,413987,3009,491185
BNE,SYD,Brisbane,Sydney,2017,12,411956,2944,482506
BNE,SYD,Brisbane,Sydney,2018,1,364590,2812,463231
BNE,SYD,Brisbane,Sydney,2018,2,365243,2711,444957
BNE,SYD,Brisbane,Sydney,2018,3,415257,3030,500957
BNE,SYD,Brisbane,Sydney,2018,4,389543,2880,480947
BNE,SYD,Brisbane,Sydney,2018,5,397312,2952,487531
BNE,SYD,Brisbane,Sydney,2018,6,383912,2768,459464
BNE,SYD,Brisbane,Sydney,2018,7,435197,3081,507082
BNE,SYD,Brisbane,Sydney,2018,8,416496,3011,494409
BNE,SYD,Brisbane,Sydney,2018,9,397239,2887,478560
BNE,SYD,Brisbane,Sydney,2018,10,430052,3028,503101
BNE,SYD,Brisbane,Sydney,2018,11,423397,2996,483995
BNE,SYD,Brisbane,Sydney,2018,12,407240,2873,469792
BNE,SYD,Brisbane,Sydney,2019,1,373527,2749,450240
BNE,SYD,Brisbane,Sydney,2019,2,353301,2717,437754
BNE,SYD,Brisbane,Sydney,2019,3,404452,3008,491592
BNE,SYD,Brisbane,Sydney,2019,4,397001,2965,488472
BNE,SYD,Brisbane,Sydney,2019,5,396519,3074,499626
BNE,SYD,Brisbane,Sydney,2019,6,380079,2834,469583
BNE,SYD,Brisbane,Sydney,2019,7,431064,3163,521728
BNE,SYD,Brisbane,Sydney,2019,8,413613,2972,490360
BNE,SYD,Brisbane,Sydney,2019,9,401748,2954,487104
BNE,SYD,Brisbane,Sydney,2019,10,447595,3107,511138
BNE,SYD,Brisbane,Sydney,2019,11,413243,2894,476626
BNE,SYD,Brisbane,Sydney,2019,12,408902,2878,471625
BNE,SYD,Brisbane,Sydney,2020,1,377958,2689,439245
BNE,SYD,Brisbane,Sydney,2020,2,340988,2596,426757
BNE,SYD,Brisbane,Sydney,2020,3,228371,2252,361956
BNE,SYD,Brisbane,Sydney,2020,4,14154,424,39177
BNE,SYD,Brisbane,Sydney,2020,5,18716,353,33800
BNE,SYD,Brisbane,Sydney,2020,6,37009,489,52231
BNE,SYD,Brisbane,Sydney,2020,7,94549,939,127862
BNE,SYD,Brisbane,Sydney,2020,8,18919,421,37835
BNE,SYD,Brisbane,Sydney,2020,9,10864,362,26104
BNE,SYD,Brisbane,Sydney,2020,10,10432,311,24179
BNE,SYD,Brisbane,Sydney,2020,11,26773,471,48072
BNE,SYD,Brisbane,Sydney,2020,12,120935,1301,192248
BNE,SYD,Brisbane,Sydney,2021,1,22343,496,59366
BNE,SYD,Brisbane,Sydney,2021,2,138137,1230,185578
BNE,SYD,Brisbane,Sydney,2021,3,189944,1909,298092
BNE,SYD,Brisbane,Sydney,2021,4,204927,1729,279900
BNE,SYD,Brisbane,Sydney,2021,5,223314,2004,324164
BNE,SYD,Brisbane,Sydney,2021,6,176439,1861,300052
BNE,SYD,Brisbane,Sydney,2021,7,11525,396,39450
BNE,SYD,Brisbane,Sydney,2021,8,5564,317,20431
BNE,SYD,Brisbane,Sydney,2021,9,5126,367,19880
BNE,SYD,Brisbane,Sydney,2021,10,6006,311,20503
BNE,SYD,Brisbane,Sydney,2021,11,11679,354,21776
BNE,SYD,Brisbane,Sydney,2021,12,98227,1290,189116
BNE,SYD,Brisbane,Sydney,2022,1,135674,1471,228955
BNE,SYD,Brisbane,Sydney,2022,2,181915,1523,239691
BNE,SYD,Brisbane,Sydney,2022,3,260602,2216,357369
BNE,SYD,Brisbane,Sydney,2022,4,321881,2468,410683
BNE,SYD,Brisbane,Sydney,2022,5,323284,2779,453990
BNE,SYD,Brisbane,Sydney,2022,6,330843,2571,416139
BNE,SYD,Brisbane,Sydney,2022,7,350667,2521,413221
BNE,SYD,Brisbane,Sydney,2022,8,325645,2512,406624
BNE,SYD,Brisbane,Sydney,2022,9,339791,2387,388869
BNE,SYD,Brisbane,Sydney,2022,10,349059,2457,402856
BNE,SYD,Brisbane,Sydney,2022,11,346035,2536,402821
BNE,SYD,Brisbane,Sydney,2022,12,328879,2486,398748
BNE,SYD,Brisbane,Sydney,2023,1,307720,2407,396448
BNE,SYD,Brisbane,Sydney,2023,2,298719,2430,395431
BNE,SYD,Brisbane,Sydney,2023,3,360823,2777,449416
BNE,SYD,Brisbane,Sydney,2023,4,338903,2599,431522
BNE,SYD,Brisbane,Sydney,2023,5,350551,2830,461895
BNE,SYD,Brisbane,Sydney,2023,6,346867,2705,441726
BNE,SYD,Brisbane,Sydney,2023,7,373540,2779,453556
BNE,SYD,Brisbane,Sydney,2023,8,367592,2838,460488
BNE,SYD,Brisbane,Sydney,2023,9,382006,2766,452671
BNE,SYD,Brisbane,Sydney,2023,10,380511,2776,456519
BNE,SYD,Brisbane,Sydney,2023,11,379733,2689,432198
BNE,SYD,Brisbane,Sydney,2023,12,363667,2637,414665
BNE,SYD,Brisbane,Sydney,2024,1,316482,2466,400085
BNE,SYD,Brisbane,Sydney,2024,2,345297,2512,409675
BNE,SYD,Brisbane,Sydney,2024,3,366620,2735,451159
BNE,SYD,Brisbane,Sydney,2024,4,336502,2620,434917
BNE,SYD,Brisbane,Sydney,2024,5,357996,2859,471002
BNE,SYD,Brisbane,Sydney,2024,6,355148,2633,440384
BNE,SYD,Brisbane,Sydney,2024,7,383884,2894,478172
BNE,SYD,Brisbane,Sydney,2024,8,372101,2546,422667
BNE,SYD,Brisbane,Sydney,2024,9,364980,2550,422868
BNE,SYD,Brisbane,Sydney,2024,10,404153,2672,443782
BNE,SYD,Brisbane,Sydney,2024,11,386227,2495,411652
BNE,SYD,Brisbane,Sydney,2024,12,368935,2462,412083
BNE,SYD,Brisbane,Sydney,2025,1,334039,2290,381857
BNE,SYD,Brisbane,Sydney,2025,2,335217,2309,381571
BNE,SYD,Brisbane,Sydney,2025,3,330493,2351,392794
BNE,SYD,Brisbane,Sydney,2025,4,370384,2557,435159
BNE,SYD,Brisbane,Sydney,2025,5,364227,2596,431007
BNE,SYD,Brisbane,Sydney,2025,6,344138,2495,421871
BNE,SYD,Brisbane,Sydney,2025,7,388848,2642,444114
BNE,SYD,Brisbane,Sydney,2025,8,368812,2511,424474
BNE,SYD,Brisbane,Sydney,2025,9,359996,2612,437653
BNE,TSV,Brisbane,Townsville,2016,1,71649,739,110287
BNE,TSV,Brisbane,Townsville,2016,2,65563,694,100154
BNE,TSV,Brisbane,Townsville,2016,3,78726,755,111524
BNE,TSV,Brisbane,Townsville,2016,4,78843,716,108561
BNE,TSV,Brisbane,Townsville,2016,5,89100,767,118861
BNE,TSV,Brisbane,Townsville,2016,6,86729,726,109045
BNE,TSV,Brisbane,Townsville,2016,7,92857,758,110321
BNE,TSV,Brisbane,Townsville,2016,8,82949,763,110350
BNE,TSV,Brisbane,Townsville,2016,9,88375,762,111120
BNE,TSV,Brisbane,Townsville,2016,10,83086,778,113034
BNE,TSV,Brisbane,Townsville,2016,11,76388,743,103407
BNE,TSV,Brisbane,Townsville,2016,12,82308,765,107113
BNE,TSV,Brisbane,Townsville,2017,1,70059,753,103841
BNE,TSV,Brisbane,Townsville,2017,2,62812,679,89147
BNE,TSV,Brisbane,Townsville,2017,3,76089,719,99403
BNE,TSV,Brisbane,Townsville,2017,4,79545,718,101866
BNE,TSV,Brisbane,Townsville,2017,5,78673,761,109022
BNE,TSV,Brisbane,Townsville,2017,6,85446,739,104827
BNE,TSV,Brisbane,Townsville,2017,7,91290,770,110989
BNE,TSV,Brisbane,Townsville,2017,8,84498,772,110413
BNE,TSV,Brisbane,Townsville,2017,9,85265,735,104668
BNE,TSV,Brisbane,Townsville,2017,10,83544,740,106145
BNE,TSV,Brisbane,Townsville,2017,11,78540,725,102870
BNE,TSV,Brisbane,Townsville,2017,12,84419,746,107997
BNE,TSV,Brisbane,Townsville,2018,1,73579,750,109126
BNE,TSV,Brisbane,Townsville,2018,2,65479,667,94406
BNE,TSV,Brisbane,Townsville,2018,3,84475,734,106601
BNE,TSV,Brisbane,Townsville,2018,4,78704,709,106200
BNE,TSV,Brisbane,Townsville,2018,5,84958,747,110478
BNE,TSV,Brisbane,Townsville,2018,6,82169,727,108096
BNE,TSV,Brisbane,Townsville,2018,7,98751,777,115437
BNE,TSV,Brisbane,Townsville,2018,8,92787,762,108869
BNE,TSV,Brisbane,Townsville,2018,9,86437,734,105153
BNE,TSV,Brisbane,Townsville,2018,10,86852,757,109246
BNE,TSV,Brisbane,Townsville,2018,11,80120,719,100747
BNE,TSV,Brisbane,Townsville,2018,12,81659,675,100464
BNE,TSV,Brisbane,Townsville,2019,1,72481,691,102665
BNE,TSV,Brisbane,Townsville,2019,2,66071,611,89253
BNE,TSV,Brisbane,Townsville,2019,3,84310,697,104275
BNE,TSV,Brisbane,Townsville,2019,4,82679,728,109935
BNE,TSV,Brisbane,Townsville,2019,5,86219,781,117037
BNE,TSV,Brisbane,Townsville,2019,6,86707,736,110214
BNE,TSV,Brisbane,Townsville,2019,7,95192,788,118401
BNE,TSV,Brisbane,Townsville,2019,8,91854,756,113548
BNE,TSV,Brisbane,Townsville,2019,9,91326,743,111805
BNE,TSV,Brisbane,Townsville,2019,10,90971,749,112691
BNE,TSV,Brisbane,Townsville,2019,11,82430,714,103610
BNE,TSV,Brisbane,Townsville,2019,12,87854,729,106819
BNE,TSV,Brisbane,Townsville,2020,1,77333,705,103931
BNE,TSV,Brisbane,Townsville,2020,2,70269,666,97965
BNE,TSV,Brisbane,Townsville,2020,3,56221,599,86635
BNE,TSV,Brisbane,Townsville,2020,4,4193,91,9342
BNE,TSV,Brisbane,Townsville,2020,5,4907,82,7924
BNE,TSV,Brisbane,Townsville,2020,6,15096,148,20412
BNE,TSV,Brisbane,Townsville,2020,7,40490,314,49458
BNE,TSV,Brisbane,Townsville,2020,8,40590,381,61242
BNE,TSV,Brisbane,Townsville,2020,9,44343,421,62688
BNE,TSV,Brisbane,Townsville,2020,10,47414,427,65949
BNE,TSV,Brisbane,Townsville,2020,11,46958,400,61868
BNE,TSV,Brisbane,Townsville,2020,12,61765,522,84820
BNE,TSV,Brisbane,Townsville,2021,1,48093,483,81078
BNE,TSV,Brisbane,Townsville,2021,2,47416,421,69131
BNE,TSV,Brisbane,Townsville,2021,3,58976,536,88782
BNE,TSV,Brisbane,Townsville,2021,4,64492,506,85462
BNE,TSV,Brisbane,Townsville,2021,5,70399,539,91252
BNE,TSV,Brisbane,Townsville,2021,6,73267,571,95912
BNE,TSV,Brisbane,Townsville,2021,7,58614,563,94710
BNE,TSV,Brisbane,Townsville,2021,8,31968,338,52004
BNE,TSV,Brisbane,Townsville,2021,9,58833,542,88792
BNE,TSV,Brisbane,Townsville,2021,10,55354,577,95560
BNE,TSV,Brisbane,Townsville,2021,11,55800,579,95410
BNE,TSV,Brisbane,Townsville,2021,12,65860,654,104124
BNE,TSV,Brisbane,Townsville,2022,1,45393,504,78826
BNE,TSV,Brisbane,Townsville,2022,2,42594,406,60826
BNE,TSV,Brisbane,Townsville,2022,3,59475,565,86183
BNE,TSV,Brisbane,Townsville,2022,4,74491,598,91440
BNE,TSV,Brisbane,Townsville,2022,5,74045,659,102541
BNE,TSV,Brisbane,Townsville,2022,6,79974,679,99676
BNE,TSV,Brisbane,Townsville,2022,7,78587,619,86986
BNE,TSV,Brisbane,Townsville,2022,8,73378,625,92847
BNE,TSV,Brisbane,Townsville,2022,9,77097,611,90213
BNE,TSV,Brisbane,Townsville,2022,10,74291,642,95522
BNE,TSV,Brisbane,Townsville,2022,11,68031,649,90250
BNE,TSV,Brisbane,Townsville,2022,12,70992,647,90498
BNE,TSV,Brisbane,Townsville,2023,1,62886,613,90658
BNE,TSV,Brisbane,Townsville,2023,2,60544,578,84174
BNE,TSV,Brisbane,Townsville,2023,3,74118,645,92116
